ONTOLOGY	ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalue	rank	leading_edge	core_enrichment
MF	GO:0042826	histone deacetylase binding	109	0.497736356654397	1.78382834609481	4.77638626597034e-05	0.0101285207142712	0.00972670637036008	6834	tags=37%, list=29%, signal=26%	SKOR2/TAL1/INSM1/MEF2C/H1-5/LEF1/HIC1/HEY2/CEBPB/MEF2B/BHLHE41/MYOCD/SATB2/PHF6/CCND1/BRMS1L/MEF2A/USF1/ZBTB7B/HDAC9/KAT2B/WDTC1/SIRT2/PRKN/HDAC6/NKX3-1/IKZF3/PARP1/BLTP3A/H1-4/HSPA1A/FOXP3/THAP7/RFXANK/BCL3/JDP2/BCOR/HES1/ANKRA2/BEX4
BP	GO:0048665	neuron fate specification	24	0.734508042698513	2.02014420451169	4.95119310345554e-05	0.0102229108130821	0.00981735186552208	2230	tags=58%, list=9%, signal=53%	MYT1L/OLIG3/ASCL1/SOX1/NFIA/DLL1/POU3F2/DBX1/EYA1/SOX9/ISL2/FOXA1/LMO4/POU4F1
BP	GO:0006120	mitochondrial electron transport, NADH to ubiquinone	49	0.618375814404246	1.93543220013617	5.25539231953489e-05	0.0103084520347677	0.00989949953242915	7779	tags=82%, list=33%, signal=55%	MT-ND3/DNAJC15/NDUFB1/PINK1/NDUFA3/NDUFA1/NDUFB4/NDUFA8/NDUFB3/NDUFA2/NDUFA7/NDUFS5/NDUFB2/SNCA/MT-ND2/MT-ND4L/NDUFB7/NDUFS6/MT-ND4/NDUFS3/NDUFA5/NDUFS4/MT-ND1/NDUFC1/NDUFB8/NDUFA6/NDUFA4/NDUFB10/MT-ND5/ISCU/NDUFB9/COQ9/NDUFAB1/NDUFV3/NDUFAF1/NDUFV1/NDUFA9/NDUFB5/NDUFB6/NDUFS2
BP	GO:0007389	pattern specification process	386	0.355501238722601	1.49823424712939	5.20842141826014e-05	0.0103084520347677	0.00989949953242915	2365	tags=19%, list=10%, signal=18%	TBX5/NKX3-2/TSHZ1/TBX1/HOXB1/ASCL1/PAX8/SP8/HOXC4/GDF3/SOX1/NODAL/WNT8A/GREM2/ZEB1/GBX2/IRX4/MESP1/FGF10/MAFB/OSR1/TBX3/IRX1/DLL1/GDNF/FOXC1/WNT7A/MEF2C/GATA5/LEF1/MEIS1/HES7/HEY2/WNT5A/DBX1/SEMA3C/WNT3/NR2F2/EYA1/IRX2/ZBTB16/BHLHE41/HES2/NRG3/SOSTDC1/TLL2/GRHL3/WNT7B/NOG/DDIT3/ZIC3/ROBO2/LHX1/GATA4/DLL4/WLS/FOXA1/MLLT3/EFNB1/HEY1/FOXB1/LRP4/DAAM2/TP63/AXIN2/DNAH11/SPRY1/SATB2/ERBB4/FST/ETS2/BMP5/PBX3/SMARCD3
BP	GO:0009142	nucleoside triphosphate biosynthetic process	121	0.48016107127453	1.75620206057744	7.18767973408965e-05	0.0137547646813823	0.0132090915369997	6111	tags=48%, list=26%, signal=36%	NME9/MT-ND3/ADCY10/NDUFB1/ATP5ME/PINK1/NDUFA3/MT-ATP8/NDUFA1/NME5/ATP5F1EP2/NDUFB4/TGFB1/ATP5PD/CMPK2/NDUFA8/NDUFB3/NDUFA2/NDUFA7/ATP5IF1/PID1/ATP5MJ/ATP5MC2/TMSB4X/NDUFS5/ATP5MK/NDUFB2/MT-ND2/AK4/MT-ND4L/NDUFB7/NDUFS6/MT-ND4/ATP5MC3/ATP5MF/NDUFS3/VPS9D1/ATP5MC1/SDHA/TYMS/NDUFA12/NDUFA5/ATPSCKMT/NDUFS4/NDUFB11/NME2P1/MT-ND1/NME6/NDUFC1/UCKL1/NDUFB8/ATP5PF/PARP1/NDUFA6/MT-ATP6/NDUFB10/MT-ND5/ANTKMT
BP	GO:0009201	ribonucleoside triphosphate biosynthetic process	113	0.474701700767525	1.70570674766347	7.46897333050302e-05	0.013952753512173	0.013399225839534	6111	tags=49%, list=26%, signal=36%	NME9/MT-ND3/ADCY10/NDUFB1/ATP5ME/PINK1/NDUFA3/MT-ATP8/NDUFA1/NME5/ATP5F1EP2/NDUFB4/TGFB1/ATP5PD/NDUFA8/NDUFB3/NDUFA2/NDUFA7/ATP5IF1/PID1/ATP5MJ/ATP5MC2/TMSB4X/NDUFS5/ATP5MK/NDUFB2/MT-ND2/MT-ND4L/NDUFB7/NDUFS6/MT-ND4/ATP5MC3/ATP5MF/NDUFS3/VPS9D1/ATP5MC1/SDHA/NDUFA12/NDUFA5/ATPSCKMT/NDUFS4/NDUFB11/NME2P1/MT-ND1/NME6/NDUFC1/UCKL1/NDUFB8/ATP5PF/PARP1/NDUFA6/MT-ATP6/NDUFB10/MT-ND5/ANTKMT
BP	GO:0042776	proton motive force-driven mitochondrial ATP synthesis	68	0.55625432771153	1.83584976623097	7.87774565887271e-05	0.0143741377766315	0.0138038931275914	7779	tags=69%, list=33%, signal=47%	MT-ND3/NDUFB1/ATP5ME/NDUFA3/MT-ATP8/NDUFA1/ATP5F1EP2/NDUFB4/ATP5PD/NDUFA8/NDUFB3/NDUFA2/NDUFA7/ATP5IF1/NDUFS5/NDUFB2/MT-ND2/MT-ND4L/NDUFB7/NDUFS6/MT-ND4/ATP5MF/NDUFS3/SDHA/NDUFA12/NDUFA5/ATPSCKMT/NDUFS4/NDUFB11/MT-ND1/NDUFC1/NDUFB8/ATP5PF/NDUFA6/MT-ATP6/NDUFB10/MT-ND5/ANTKMT/NDUFB9/NDUFAB1/NDUFV3/NDUFV1/SDHC/NDUFA9/NDUFB5/NDUFB6/NDUFS2
CC	GO:0042641	actomyosin	85	-0.549429317510917	-1.85785198689537	8.95434441155364e-05	0.0156123969451222	0.0149930286076961	2548	tags=22%, list=11%, signal=20%	LUZP1/LDB3/SYNPO2/GAS2L2/PDLIM2/MST1R/LIMCH1/SYNPO/TPM1/MYH6/ABLIM3/PDLIM1/ASB2/FAM107A/NEBL/PDLIM3/ACTA1/MYL9/TEK
BP	GO:0009145	purine nucleoside triphosphate biosynthetic process	108	0.483699617730626	1.73301464958558	8.89446341621357e-05	0.0156123969451222	0.0149930286076961	6111	tags=50%, list=26%, signal=37%	NME9/MT-ND3/ADCY10/NDUFB1/ATP5ME/PINK1/NDUFA3/MT-ATP8/NDUFA1/NME5/ATP5F1EP2/NDUFB4/TGFB1/ATP5PD/NDUFA8/NDUFB3/NDUFA2/NDUFA7/ATP5IF1/PID1/ATP5MJ/ATP5MC2/TMSB4X/NDUFS5/ATP5MK/NDUFB2/MT-ND2/MT-ND4L/NDUFB7/NDUFS6/MT-ND4/ATP5MC3/ATP5MF/NDUFS3/VPS9D1/ATP5MC1/SDHA/NDUFA12/NDUFA5/ATPSCKMT/NDUFS4/NDUFB11/NME2P1/MT-ND1/NME6/NDUFC1/NDUFB8/ATP5PF/PARP1/NDUFA6/MT-ATP6/NDUFB10/MT-ND5/ANTKMT
BP	GO:0015986	proton motive force-driven ATP synthesis	76	0.539708861720907	1.83150901730834	9.36370157799539e-05	0.0159712179523808	0.0153376146213481	6111	tags=58%, list=26%, signal=43%	MT-ND3/NDUFB1/ATP5ME/NDUFA3/MT-ATP8/NDUFA1/ATP5F1EP2/NDUFB4/ATP5PD/NDUFA8/NDUFB3/NDUFA2/NDUFA7/ATP5IF1/ATP5MJ/ATP5MC2/NDUFS5/ATP5MK/NDUFB2/MT-ND2/MT-ND4L/NDUFB7/NDUFS6/MT-ND4/ATP5MC3/ATP5MF/NDUFS3/VPS9D1/ATP5MC1/SDHA/NDUFA12/NDUFA5/ATPSCKMT/NDUFS4/NDUFB11/MT-ND1/NDUFC1/NDUFB8/ATP5PF/NDUFA6/MT-ATP6/NDUFB10/MT-ND5/ANTKMT
MF	GO:0003954	NADH dehydrogenase activity	44	0.618893354781495	1.90112651694002	9.75854132878128e-05	0.0162905351628974	0.0156442640159947	7779	tags=84%, list=33%, signal=57%	MT-ND3/ENOX1/NDUFB1/NDUFA3/NQO1/NDUFA1/NDUFB4/NDUFA8/NDUFB3/NDUFA2/NDUFA7/NDUFS5/NDUFB2/MT-ND2/MT-ND4L/NDUFB7/NDUFS6/MT-ND4/NDUFS3/AIFM1/NDUFA12/NDUFA5/NDUFS4/MT-ND1/NDUFC1/NDUFB8/NDUFA6/NDUFA4/NDUFB10/MT-ND5/NDUFB9/NDUFV3/NDUFV1/NDUFA9/NDUFB5/NDUFB6/NDUFS2
BP	GO:0002920	regulation of humoral immune response	26	-0.744074577376986	-2.02999876631548	0.000104102073856303	0.0170163514890948	0.0163412860671802	2971	tags=46%, list=12%, signal=40%	CR2/HPX/SPNS2/EVPL/FOXJ1/C3/SPINK5/SUSD4/A2M/ZP3/KLK7/KLK5
BP	GO:0097529	myeloid leukocyte migration	171	-0.454707597744354	-1.69657660243941	0.000125356607992257	0.0200724070674949	0.0192761031151144	3193	tags=23%, list=13%, signal=20%	CX3CR1/BST1/DAPK2/PIK3CD/LGALS3/CXCL6/TRPV4/ITGA1/JAML/TAFA4/ITGB2/C5AR2/TRIM55/ADAM8/SERPINE1/THBS1/CMKLR1/PDE4B/EDN3/THBS4/XG/TNFRSF11A/PTGER4/DPEP1/CD74/PDGFB/AIF1/GREM1/S100A14/ANXA1/CCN3/EDN1/CCL26/CXCL5/SCG2/CCL25/PRTN3/VAV1/RIPOR2/CD300A
CC	GO:0030312	external encapsulating structure	431	-0.371734638517224	-1.50900171134712	0.000131857216123398	0.0206910343540837	0.0198701884844481	3434	tags=30%, list=14%, signal=26%	DAG1/LGALS3BP/FLRT3/ITIH5/RTBDN/EFEMP2/RELN/MFGE8/CSPG4/CBLN1/COL21A1/FGFR2/ALPL/SERPINF1/TGFBI/CRISPLD2/SERPINE2/LMAN1/AGRN/LAMC3/OTOGL/SPOCK1/ADAMTS17/LRRN1/CLU/CTSH/HPSE/LGALS3/HPX/TNXB/SERPINB9/GPC3/COL14A1/COL16A1/ADAMTSL5/GPC4/SPARC/ANXA8/COL6A6/ANXA2P2/SBSPON/SSC5D/ADAMTS20/LAMB2/ADAMTSL4/OLFML2B/HSPG2/BCAM/SEMA3B/NID2/ANXA2/OLFML2A/CD248/ITGB4/ENTPD2/AHSG/THSD4/CFP/HAPLN3/COLEC12/CHAD/COL6A3/COL18A1/BGN/SERPINE1/THBS1/COL28A1/COL9A3/SDC2/COL5A2/ADAMTSL2/LEFTY2/OTOG/CTSZ/THBS4/BCAN/MMP9/VASN/FCGBP/TGM2/CHI3L1/SFRP1/MFAP5/MATN3/LAMB3/CTHRC1/COL12A1/PCOLCE/VWA2/CCDC80/CCBE1/LAD1/ADAMTS4/COL8A2/PODNL1/MMP19/WNT4/SMOC1/APOA1/PDGFB/SERPINA5/F7/AZGP1/GREM1/PRELP/AGT/MUC4/SERPINF2/ANGPT4/COL15A1/WNT2B/MATN4/ANXA1/CCN3/HPSE2/SPN/TNC/CDH13/TLR3/A2M/VWF/ZP3/PRTN3/F13A1/CCN1/UCMA/COL1A1/LRRC15/SOST/S100A6/CCN2
BP	GO:0009206	purine ribonucleoside triphosphate biosynthetic process	107	0.484862523178033	1.73072973260566	0.000135349546778833	0.0208225989024848	0.0199965336603279	6111	tags=50%, list=26%, signal=38%	NME9/MT-ND3/ADCY10/NDUFB1/ATP5ME/PINK1/NDUFA3/MT-ATP8/NDUFA1/NME5/ATP5F1EP2/NDUFB4/TGFB1/ATP5PD/NDUFA8/NDUFB3/NDUFA2/NDUFA7/ATP5IF1/PID1/ATP5MJ/ATP5MC2/TMSB4X/NDUFS5/ATP5MK/NDUFB2/MT-ND2/MT-ND4L/NDUFB7/NDUFS6/MT-ND4/ATP5MC3/ATP5MF/NDUFS3/VPS9D1/ATP5MC1/SDHA/NDUFA12/NDUFA5/ATPSCKMT/NDUFS4/NDUFB11/NME2P1/MT-ND1/NME6/NDUFC1/NDUFB8/ATP5PF/PARP1/NDUFA6/MT-ATP6/NDUFB10/MT-ND5/ANTKMT
BP	GO:0021514	ventral spinal cord interneuron differentiation	10	0.863398270560636	1.89022349355488	0.000147734590566977	0.0222908768767019	0.0214065627384295	1765	tags=60%, list=7%, signal=56%	ASCL1/SOX1/DBX1/GATA2/DLL4/LMO4
BP	GO:0033275	actin-myosin filament sliding	10	-0.886413875184944	-1.91216941549514	0.000165274860288267	0.0244669161098443	0.0234962750733549	1365	tags=60%, list=6%, signal=57%	TPM1/MYH6/MYL11/ACTC1/TNNC1/MYH2
MF	GO:0022829	wide pore channel activity	25	-0.724094652945239	-1.95545650421717	0.000172268570933483	0.0247531645239285	0.0237711675627246	2373	tags=40%, list=10%, signal=36%	GJD3/GJB3/GJA3/GJD2/GJC3/GJA4/GJA5/GJB5/GSDMD/GJB4
CC	GO:0015629	actin cytoskeleton	481	-0.360667524998613	-1.47597393719174	0.000173518232069343	0.0247531645239285	0.0237711675627246	4011	tags=22%, list=17%, signal=19%	MYO1G/CGNL1/RAC2/ACTRT3/RND1/TRIP6/RAPGEF3/ACTN3/BAIAP2L1/ARHGEF5/SPTBN4/MYLK/PDXP/FLII/H1-0/ARSJ/MYH14/PIEZO1/TMOD1/MYRIP/TNNC2/TNNT1/SPATA13/CDH1/MYO1C/RIGI/USH1G/MICAL2/TAGLN2/LUZP1/LDB3/MYO15A/PAWR/CORIN/LMOD1/AXL/SCIN/MYOZ1/AUTS2/PARVB/TRPV4/VCAM1/SYNPO2/BCAR1/ACTL10/FHDC1/MYH11/MYZAP/LLGL2/DLC1/GAS2L2/CARMIL2/PDLIM2/MST1R/GDPD2/TNNI3/AHNAK/MICAL1/RINL/ADAM8/ATP12A/LIMCH1/RGS22/SYNPO/MYO3B/RCSD1/TPM1/MYH6/CLIC5/LAD1/MYL11/ABLIM3/ACTC1/PDLIM1/ASB2/SPTBN5/PRKCB/MYO1F/MISP/VILL/FAM107A/AIF1/KRT19/VIL1/NEBL/DDR2/MYL4/ADCY8/MLPH/ANXA1/TNNI1/AMOTL2/POTEF/TNNC1/PDLIM3/FILIP1/PARVG/COBL/MYL3/CRYAB/MYH2/TTN/ACTA1/MYL9/TEK
MF	GO:0070888	E-box binding	47	0.593252526427844	1.8441650187361	0.000181722243908331	0.0254605843875851	0.0244505229679668	1175	tags=26%, list=5%, signal=24%	OLIG3/ASCL1/NEUROG3/OLIG2/ZEB1/OLIG1/TAL1/SNAI2/BHLHE23/ASCL2/PPARG/BHLHE41
BP	GO:0031016	pancreas development	65	0.547010204969187	1.796070991082	0.00021157219121532	0.0281355154622949	0.0270193353205934	2693	tags=28%, list=11%, signal=25%	NKX3-2/NKX6-1/ONECUT1/FGF10/PROX1/INSM1/IL6R/DLL1/NR5A2/WNT5A/SOX9/PCSK1/ZIC3/WLS/ILDR2/BMP5/IGF2/RHEB
MF	GO:0015267	channel activity	408	-0.364944380837869	-1.47374248196278	0.000208132619532273	0.0281355154622949	0.0270193353205934	2823	tags=21%, list=12%, signal=19%	RHCG/KCNMB3/SCN5A/KCNT1/TRPV4/ANO4/OTOP2/AQP4/AQP5/MCOLN3/TSPOAP1/GABRA4/GJD3/KCNJ10/KCNK6/GJB3/SLC1A1/P2RX5/CFTR/GRIA1/CACNB3/ATP6V0C/KCNH3/GRIK2/SCN7A/GJA3/P2RX7/KCNA7/CALHM5/GRIN2D/BEST2/LRRC8C/CACNA1F/KCNK12/GJD2/SLC17A7/SLC26A8/CACNA1D/TMBIM1/TMC8/OCA2/GJC3/CLIC5/TRPV2/ANO1/CHRNA9/CNGA1/KCNH4/GRIN3B/KCND1/AQP3/GJA4/HTR3C/PKD1L2/HTR3A/TRPV6/KCNE5/SLC26A9/RYR2/KCNK17/GJA5/GJB5/STING1/GRIN1/PKD1L3/CALHM3/KCNJ6/P2RX3/TMC1/SLC17A8/KCNE3/AQP7/CACNA2D4/ANO3/CLDN4/CHRNA1/UNC80/CATSPER4/GSDMD/GJB4/TRPM2/GABRP/CALHM1/ANO9/CHRND/CALHM2
MF	GO:0022803	passive transmembrane transporter activity	408	-0.364944380837869	-1.47374248196278	0.000208132619532273	0.0281355154622949	0.0270193353205934	2823	tags=21%, list=12%, signal=19%	RHCG/KCNMB3/SCN5A/KCNT1/TRPV4/ANO4/OTOP2/AQP4/AQP5/MCOLN3/TSPOAP1/GABRA4/GJD3/KCNJ10/KCNK6/GJB3/SLC1A1/P2RX5/CFTR/GRIA1/CACNB3/ATP6V0C/KCNH3/GRIK2/SCN7A/GJA3/P2RX7/KCNA7/CALHM5/GRIN2D/BEST2/LRRC8C/CACNA1F/KCNK12/GJD2/SLC17A7/SLC26A8/CACNA1D/TMBIM1/TMC8/OCA2/GJC3/CLIC5/TRPV2/ANO1/CHRNA9/CNGA1/KCNH4/GRIN3B/KCND1/AQP3/GJA4/HTR3C/PKD1L2/HTR3A/TRPV6/KCNE5/SLC26A9/RYR2/KCNK17/GJA5/GJB5/STING1/GRIN1/PKD1L3/CALHM3/KCNJ6/P2RX3/TMC1/SLC17A8/KCNE3/AQP7/CACNA2D4/ANO3/CLDN4/CHRNA1/UNC80/CATSPER4/GSDMD/GJB4/TRPM2/GABRP/CALHM1/ANO9/CHRND/CALHM2
BP	GO:0098742	cell-cell adhesion via plasma-membrane adhesion molecules	241	-0.411867543111461	-1.59371452555327	0.000217861690228272	0.0284890470255171	0.0273588417307715	3003	tags=26%, list=13%, signal=23%	PCDHGA6/PCDH12/PLXNB3/NRXN1/PTPRT/SLITRK2/NECTIN2/MAG/VCAM1/GPC4/CADM3/SELL/JAML/ITGB2/IGSF21/CRB2/PCDH18/CLDN7/CDH3/PCDHA13/CDH17/DSG3/PCDHGA1/PCDHGB1/CEACAM1/PCDHB15/ROBO4/PCDHGA11/PCDHB3/CLDN3/CDH22/ITGAL/CLDN19/APOA1/CDH5/DSG1/PCDHGA8/PCDHB13/PCDHB7/PCDHGB4/PCDHB9/PCDH10/PCDHGB5/PCDH7/FAT2/AJUBA/PCDHGB7/PCDHGA10/PCDHB18P/CDH18/CDH13/PCDHA10/MPZL2/CDH15/PCDHB16/CLDN4/PCDHB8/PCDHB12/PCDHA9/PCDHA7/CNTN2/PCDHB5/PCDHA6
BP	GO:0006754	ATP biosynthetic process	96	0.487922325333213	1.70459759542442	0.000224525246852769	0.0288790997837184	0.027733420482694	6111	tags=52%, list=26%, signal=39%	MT-ND3/ADCY10/NDUFB1/ATP5ME/PINK1/NDUFA3/MT-ATP8/NDUFA1/ATP5F1EP2/NDUFB4/TGFB1/ATP5PD/NDUFA8/NDUFB3/NDUFA2/NDUFA7/ATP5IF1/PID1/ATP5MJ/ATP5MC2/TMSB4X/NDUFS5/ATP5MK/NDUFB2/MT-ND2/MT-ND4L/NDUFB7/NDUFS6/MT-ND4/ATP5MC3/ATP5MF/NDUFS3/VPS9D1/ATP5MC1/SDHA/NDUFA12/NDUFA5/ATPSCKMT/NDUFS4/NDUFB11/MT-ND1/NDUFC1/NDUFB8/ATP5PF/PARP1/NDUFA6/MT-ATP6/NDUFB10/MT-ND5/ANTKMT
BP	GO:0030595	leukocyte chemotaxis	162	-0.440957208510387	-1.63683962189005	0.000228911458992002	0.0289683759234072	0.0278191548975339	3193	tags=23%, list=13%, signal=20%	CX3CR1/BST1/DAPK2/PIK3CD/LGALS3/CXCL6/TRPV4/ITGA1/JAML/TAFA4/ITGB2/C5AR2/ADAM8/SERPINE1/THBS1/CMKLR1/PDE4B/EDN3/THBS4/TNFRSF11A/DPEP1/CD74/PDGFB/AIF1/F7/GREM1/S100A14/ANXA1/CCN3/EDN1/CCL26/CXCL5/SCG2/CCL25/VAV1/TRPM2/RIPOR2
BP	GO:0035019	somatic stem cell population maintenance	65	0.544535464636974	1.78794534867027	0.000233333676504491	0.0290593019976863	0.0279064737914645	3771	tags=31%, list=16%, signal=26%	TBX1/PAX8/NODAL/TAL1/FGF10/WNT7A/ASCL2/GATA2/KLF4/NANOG/SOX9/NOG/NKAP/TP63/LBH/BMP7/POU5F1/FGF4/SOX4/LDB2
CC	GO:0005921	gap junction	21	-0.755788055987785	-1.95815884477202	0.000240130448825774	0.0294384922107348	0.0282706209324818	2652	tags=52%, list=11%, signal=47%	CALB2/GJD3/GJB3/GJA3/GJD2/GJC3/GJA4/GJA5/GJB5/CCN3/GJB4
BP	GO:0032878	regulation of establishment or maintenance of cell polarity	25	-0.717083975338316	-1.93652379276893	0.000256888095367589	0.0295111258279056	0.0283403730598426	2309	tags=24%, list=10%, signal=22%	LLGL2/SHTN1/GATA3/CDH5/RIPOR2/TEK
MF	GO:0008137	NADH dehydrogenase (ubiquinone) activity	41	0.610434519192594	1.86653564882491	0.000247877108875731	0.0295111258279056	0.0283403730598426	7779	tags=83%, list=33%, signal=56%	MT-ND3/NDUFB1/NDUFA3/NDUFA1/NDUFB4/NDUFA8/NDUFB3/NDUFA2/NDUFA7/NDUFS5/NDUFB2/MT-ND2/MT-ND4L/NDUFB7/NDUFS6/MT-ND4/NDUFS3/NDUFA12/NDUFA5/NDUFS4/MT-ND1/NDUFC1/NDUFB8/NDUFA6/NDUFA4/NDUFB10/MT-ND5/NDUFB9/NDUFV3/NDUFV1/NDUFA9/NDUFB5/NDUFB6/NDUFS2
MF	GO:0072341	modified amino acid binding	77	-0.549310364239939	-1.8326157465978	0.000258955719861135	0.0295111258279056	0.0283403730598426	4734	tags=44%, list=20%, signal=36%	TLN1/APPL1/ANXA4/GRAMD1B/PLCD1/ANXA11/ANXA6/SMPD3/MFGE8/GAS6/CBS/MME/AXL/SCIN/ANXA8/FTCD/ANXA2P2/PLEKHN1/PTGES/ANXA2/GPR143/SYT5/SYT9/THBS1/GNMT/ANXA3/DPEP1/JPH2/SYTL2/ANXA1/GSTM1/GSDMD/FOLR1/CD300A
BP	GO:0030902	hindbrain development	146	0.429962927196159	1.62435807886868	0.000252863667103642	0.0295111258279056	0.0283403730598426	3216	tags=23%, list=13%, signal=20%	EN2/HOXB1/SKOR2/ASCL1/NEUROG3/PHOX2A/GBX2/PROX1/MAFB/CDK5R2/SSTR1/DLL1/FOXC1/WNT7A/LEF1/GATA2/GDF10/ATP1B2/SLC6A4/WHRN/NOG/KCNC1/LHX1/WLS/TUBA1A/POU4F1/MDK/BMP5/DAB1/PLXNA2/CDK5/GRID2/MYO16/BMP7
BP	GO:0007600	sensory perception	439	-0.35852129797837	-1.45667286272599	0.000259529401239547	0.0295111258279056	0.0283403730598426	3383	tags=23%, list=14%, signal=21%	TGFBI/CHRNA4/CRYBA4/SERPINE2/USH1G/MME/KCNA1/ITPR3/LAMC3/OTOGL/ADCY3/SLC24A4/MYO15A/HPN/GNAT2/RGS9/TMPRSS3/PDYN/RDH5/LAMB2/KCNJ10/PTGES/PDE6B/RAX/TAFA4/NTSR1/SPNS2/SFRP5/PLCB2/GRIK2/CRB2/GPR143/OR2AG2/CRYGB/GPR179/GJA3/ATP6V0A4/CFAP69/TAC4/COL18A1/P2RX7/ANKRD24/GRIN2D/CDH3/BEST2/TULP2/SLC26A4/CACNA1F/USH1C/LRP2/GJD2/GRM1/TACSTD2/OR4D1/MYO3B/CACNA1D/STRC/CRYBB2/PHF24/GJC3/CLIC5/TRPV2/ANO1/CHRNA9/CNGA1/SIX6/PAX6/CLDN19/DHRS3/GFY/AIPL1/DRD2/AZGP1/ATP8A2/GUCY2F/RD3/PROK2/GRAP/PKD1L3/CALHM3/LCTL/CCN3/P2RX3/TULP1/PRPH2/TMC1/SOX14/CRX/SIX1/ESPNL/SLC17A8/OTOA/CACNA2D4/OTOF/COL1A1/GJB4/VSX2/CALHM1/ANO9/OR52A1/RIPOR2/SIX3/CST1
MF	GO:0022853	active monoatomic ion transmembrane transporter activity	110	0.462533904075649	1.65846610591704	0.000300689291351924	0.0337029739992457	0.0323659240225124	7779	tags=65%, list=33%, signal=44%	MTCO2P12/MT-ND3/NDUFB1/NDUFA3/NDUFA1/COX7B/MT-CYB/COX6B1/MT-CO2/COX5B/NDUFB4/MT-CO3/ATP6V0E2/ATP6V1F/NDUFA8/ATP6V1G1/UQCR10/NDUFB3/NNT/NDUFA2/NDUFA7/ATP6V1H/KCNJ8/NDUFS5/UQCRFS1P1/NDUFB2/MT-ND2/MT-ND4L/ATP6V1G2/NDUFB7/ATP2A1/NDUFS6/MT-ND4/ATP2B3/ATP6V0B/NDUFS3/NDUFA12/NDUFA5/UQCRH/NDUFS4/MT-ND1/COX5A/NDUFC1/ATP1B1/NDUFB8/NDUFA6/NDUFA4/ATP6V0E1/ATP2A3/NDUFB10/MT-ND5/ATP2B2/CYB5A/NDUFB9/ATP7A/ATP13A1/MT-CO1/COX8A/NDUFV3/ATP6V0A1/ATP6V0D1/NDUFV1/NDUFA9/ATP6V1E1/ATP6V1B2/ATP6V1D/TMEM94/NDUFB5/NDUFB6/UQCRFS1/NDUFS2
BP	GO:0015980	energy derivation by oxidation of organic compounds	318	0.361057757413536	1.49395771877116	0.00031689281825308	0.0350188880565305	0.0336296336998598	6234	tags=35%, list=26%, signal=26%	MTCO2P12/OAS1/NDP/MT-ND3/ADCY10/DNAJC15/GCGR/UCN/NDUFB1/ATP5ME/PINK1/SLC25A14/NDUFA3/MT-ATP8/TIGAR/NDUFA1/CHCHD2/PPP1R1A/COL6A1/CHCHD10/COX7B/IGF2/STK40/MT-CYB/COX6B1/MT-CO2/COX5B/ATP5F1EP2/PPARGC1A/AIFM2/NDUFB4/MT-CO3/ATP5PD/NDUFA8/UQCR10/NDUFB3/NNT/NDUFA2/NDUFA7/ATP5IF1/PID1/PPP1R3F/PPP1R3E/IL10RB/ETFB/PPP1R3G/NDUFS5/UQCRFS1P1/MDH1B/NDUFB2/MACROH2A1/GBA1/SNCA/MT-ND2/AK4/PRDM16/CHCHD4/PHKG1/COX6C/MT-ND4L/NDUFB7/BNIP3/IDH3A/NDUFS6/MT-ND4/UQCRB/PHLDA2/PHKA1/ATP5MF/CISD1/SUCLG1/NDUFS3/SLC25A51/SDHA/CBFA2T3/NDUFA12/NDUFA5/NIPSNAP2/ATPSCKMT/UQCRH/NDUFS4/NDUFB11/MT-ND1/OPN3/IDE/COX5A/ACO2/NDUFC1/UQCRHL/SLC25A23/WIPI1/COX7A2/GRB10/NDUFB8/ATP5PF/NDUFA6/COA6/NDUFA4/MT-ATP6/GABARAPL1/NHLRC1/NDUFB10/MT-ND5/GHITM/PGM2/COX8C/ANTKMT/NUPR1/ISCU/PDHA1/PYGL
BP	GO:0030900	forebrain development	371	0.337053324175505	1.41413717735039	0.00042287702694541	0.0460818493529679	0.0442537099250767	2299	tags=16%, list=10%, signal=15%	POU3F3/MAS1/GDF7/RFX4/PAX5/ASCL1/FOXP2/OLIG2/NEFL/INHBB/SOX1/ZEB1/GBX2/NPY/FGF10/PROX1/ELAVL4/TBX3/CDK5R2/SSTR1/PCDH9/WNT7A/TNR/POU3F2/LEF1/DRD1/KCNA2/LRRK2/WNT5A/SLC1A2/GATA2/NR2F2/NRG3/CXCL12/ATP1B2/NTRK2/EPHB3/RTN4RL1/PCSK1/AVPR1A/SLITRK5/WNT7B/NOG/KCNC1/BBS4/ZIC3/ROBO2/LHX1/SLC7A11/EPHA5/TUBA1A/BCL11B/FOXB1/NDNF/EGFR/B2M/PLXNA4/AQP1/ERBB4/POU4F1/MDK
BP	GO:0030593	neutrophil chemotaxis	59	-0.556124998910546	-1.77088550416204	0.000458774282044151	0.0493088084509371	0.0473526504812117	3086	tags=31%, list=13%, signal=27%	BST1/DAPK2/PIK3CD/LGALS3/CXCL6/ITGA1/JAML/ITGB2/C5AR2/PDE4B/EDN3/THBS4/DPEP1/CD74/EDN1/CXCL5/VAV1/RIPOR2
